date,time,hz_low,hz_high,hz_bin_width,num_samples,dB_1,dB_2,dB_3,dB_4,dB_5
2024-12-31,13:43:32.931485,5205000000,5210000000,1000000.00,20,-58.68,-54.70,-51.50,-53.58,-55.94
2024-12-31,13:43:32.931485,5215000000,5220000000,1000000.00,20,-64.80,-61.64,-63.19,-58.66,-56.17
2024-12-31,13:43:32.931485,5220000000,5225000000,1000000.00,20,-61.17,-60.54,-71.07,-63.79,-66.57
2024-12-31,13:43:32.931485,5230000000,5235000000,1000000.00,20,-55.97,-59.27,-53.94,-59.99,-57.37
2024-12-31,13:43:32.931485,5225000000,5230000000,1000000.00,20,-52.76,-56.38,-55.90,-64.01,-63.43
2024-12-31,13:43:32.931485,5235000000,5240000000,1000000.00,20,-65.80,-61.24,-62.83,-56.58,-57.61
2024-12-31,13:43:32.931485,5240000000,5245000000,1000000.00,20,-58.17,-61.81,-67.71,-64.27,-64.24
2024-12-31,13:43:32.931485,5250000000,5255000000,1000000.00,20,-64.73,-63.50,-54.11,-54.75,-61.04
2024-12-31,13:43:32.931485,5245000000,5250000000,1000000.00,20,-59.85,-60.59,-61.70,-67.12,-76.25
2024-12-31,13:43:32.931485,5255000000,5260000000,1000000.00,20,-58.61,-59.99,-60.85,-61.01,-69.76
2024-12-31,13:43:32.931485,5260000000,5265000000,1000000.00,20,-62.18,-56.84,-58.97,-61.78,-58.10
2024-12-31,13:43:32.931485,5270000000,5275000000,1000000.00,20,-63.58,-61.79,-55.26,-52.51,-53.22
2024-12-31,13:43:32.931485,5265000000,5270000000,1000000.00,20,-77.45,-60.66,-59.31,-72.05,-58.49
2024-12-31,13:43:32.931485,5275000000,5280000000,1000000.00,20,-58.51,-69.30,-59.96,-62.89,-62.67
2024-12-31,13:43:32.931485,5280000000,5285000000,1000000.00,20,-66.58,-66.61,-65.07,-57.28,-55.60
2024-12-31,13:43:32.931485,5290000000,5295000000,1000000.00,20,-62.56,-54.47,-53.37,-61.12,-61.48
2024-12-31,13:43:32.931485,5285000000,5290000000,1000000.00,20,-55.45,-55.67,-87.28,-66.53,-61.99
2024-12-31,13:43:32.931485,5295000000,5300000000,1000000.00,20,-67.62,-62.04,-65.97,-57.12,-57.20
2024-12-31,13:43:32.931485,5300000000,5305000000,1000000.00,20,-72.16,-59.85,-54.25,-53.86,-55.10
2024-12-31,13:43:32.931485,5310000000,5315000000,1000000.00,20,-57.67,-57.36,-63.24,-60.07,-68.77
2024-12-31,13:43:32.931485,5305000000,5310000000,1000000.00,20,-60.93,-64.54,-59.78,-61.72,-63.16
2024-12-31,13:43:32.931485,5315000000,5320000000,1000000.00,20,-55.48,-56.79,-57.03,-56.73,-59.89
2024-12-31,13:43:32.931485,5320000000,5325000000,1000000.00,20,-59.34,-58.94,-60.89,-66.12,-73.66
2024-12-31,13:43:32.931485,5330000000,5335000000,1000000.00,20,-58.52,-65.25,-57.91,-58.85,-60.34
2024-12-31,13:43:32.931485,5325000000,5330000000,1000000.00,20,-58.02,-59.05,-60.30,-62.36,-68.12
2024-12-31,13:43:32.931485,5335000000,5340000000,1000000.00,20,-68.06,-57.05,-56.29,-61.11,-61.92
2024-12-31,13:43:32.931485,5340000000,5345000000,1000000.00,20,-58.67,-55.73,-56.58,-64.08,-59.82
2024-12-31,13:43:32.931485,5350000000,5355000000,1000000.00,20,-58.68,-57.54,-54.15,-54.64,-56.01
2024-12-31,13:43:32.931485,5345000000,5350000000,1000000.00,20,-61.73,-59.60,-56.27,-54.68,-57.96
2024-12-31,13:43:32.931485,5355000000,5360000000,1000000.00,20,-61.21,-62.16,-55.60,-52.60,-58.13
2024-12-31,13:43:32.931485,5360000000,5365000000,1000000.00,20,-57.60,-76.43,-58.12,-57.85,-64.99
2024-12-31,13:43:32.931485,5370000000,5375000000,1000000.00,20,-60.47,-58.99,-58.07,-55.44,-57.51
2024-12-31,13:43:32.931485,5365000000,5370000000,1000000.00,20,-59.69,-60.44,-55.40,-59.63,-59.09
2024-12-31,13:43:32.931485,5375000000,5380000000,1000000.00,20,-56.35,-56.23,-70.01,-78.34,-58.97
2024-12-31,13:43:32.931485,5380000000,5385000000,1000000.00,20,-62.23,-59.39,-58.62,-66.61,-60.39
2024-12-31,13:43:32.931485,5390000000,5395000000,1000000.00,20,-69.55,-55.02,-49.92,-49.08,-53.63
2024-12-31,13:43:32.931485,5385000000,5390000000,1000000.00,20,-60.35,-57.64,-57.48,-62.78,-74.80
2024-12-31,13:43:32.931485,5395000000,5400000000,1000000.00,20,-60.14,-62.21,-57.91,-54.74,-65.46
2024-12-31,13:43:32.931485,5400000000,5405000000,1000000.00,20,-53.54,-55.88,-59.52,-62.40,-64.18
2024-12-31,13:43:32.931485,5410000000,5415000000,1000000.00,20,-58.61,-62.52,-64.35,-58.15,-57.35
2024-12-31,13:43:32.931485,5405000000,5410000000,1000000.00,20,-54.79,-57.00,-64.78,-68.90,-62.66
2024-12-31,13:43:32.931485,5415000000,5420000000,1000000.00,20,-61.14,-59.27,-54.96,-54.34,-55.47
2024-12-31,13:43:32.931485,5420000000,5425000000,1000000.00,20,-59.02,-57.28,-59.18,-57.30,-58.45
2024-12-31,13:43:32.931485,5430000000,5435000000,1000000.00,20,-70.15,-61.08,-60.04,-58.59,-59.41
2024-12-31,13:43:32.931485,5425000000,5430000000,1000000.00,20,-76.10,-69.77,-64.79,-65.13,-55.78
2024-12-31,13:43:32.931485,5435000000,5440000000,1000000.00,20,-61.28,-58.83,-74.68,-61.42,-57.84
2024-12-31,13:43:32.931485,5440000000,5445000000,1000000.00,20,-59.94,-72.09,-60.15,-56.19,-63.79
2024-12-31,13:43:32.931485,5450000000,5455000000,1000000.00,20,-65.04,-66.34,-57.98,-61.69,-59.51
2024-12-31,13:43:32.931485,5445000000,5450000000,1000000.00,20,-56.88,-58.29,-59.60,-59.84,-63.59
2024-12-31,13:43:32.931485,5455000000,5460000000,1000000.00,20,-66.31,-67.71,-57.39,-58.54,-63.02
2024-12-31,13:43:32.931485,5460000000,5465000000,1000000.00,20,-58.18,-68.86,-69.76,-64.59,-55.97
2024-12-31,13:43:32.931485,5470000000,5475000000,1000000.00,20,-59.98,-57.58,-61.09,-57.81,-53.24
2024-12-31,13:43:32.931485,5465000000,5470000000,1000000.00,20,-60.86,-68.80,-68.70,-64.00,-62.10
2024-12-31,13:43:32.931485,5475000000,5480000000,1000000.00,20,-64.66,-56.59,-53.48,-60.39,-63.25
2024-12-31,13:43:32.931485,5480000000,5485000000,1000000.00,20,-56.59,-59.62,-59.94,-67.32,-72.18
2024-12-31,13:43:32.931485,5490000000,5495000000,1000000.00,20,-60.26,-67.35,-61.96,-60.64,-63.85
2024-12-31,13:43:32.931485,5485000000,5490000000,1000000.00,20,-59.21,-58.42,-54.51,-59.13,-64.50
2024-12-31,13:43:32.931485,5495000000,5500000000,1000000.00,20,-66.95,-79.73,-62.45,-53.41,-53.26
2024-12-31,13:43:32.931485,5500000000,5505000000,1000000.00,20,-69.24,-58.17,-56.02,-54.88,-54.95
2024-12-31,13:43:32.931485,5510000000,5515000000,1000000.00,20,-55.76,-60.27,-55.38,-60.57,-63.07
2024-12-31,13:43:32.931485,5505000000,5510000000,1000000.00,20,-56.05,-55.59,-59.19,-52.65,-54.66
2024-12-31,13:43:32.931485,5515000000,5520000000,1000000.00,20,-64.50,-56.76,-58.21,-60.56,-54.01
2024-12-31,13:43:32.931485,5520000000,5525000000,1000000.00,20,-56.61,-58.41,-66.06,-73.52,-66.18
2024-12-31,13:43:32.931485,5530000000,5535000000,1000000.00,20,-61.97,-60.43,-62.43,-62.82,-73.15
2024-12-31,13:43:32.931485,5525000000,5530000000,1000000.00,20,-69.98,-66.13,-59.53,-62.68,-65.61
2024-12-31,13:43:32.931485,5535000000,5540000000,1000000.00,20,-56.82,-60.31,-74.89,-64.19,-60.88
2024-12-31,13:43:32.931485,5540000000,5545000000,1000000.00,20,-52.06,-53.44,-57.40,-57.99,-54.82
2024-12-31,13:43:32.931485,5550000000,5555000000,1000000.00,20,-60.00,-56.69,-57.81,-60.66,-66.36
2024-12-31,13:43:32.931485,5545000000,5550000000,1000000.00,20,-58.69,-57.50,-62.65,-64.20,-61.65
2024-12-31,13:43:32.931485,5555000000,5560000000,1000000.00,20,-55.33,-57.99,-78.21,-61.67,-64.57
2024-12-31,13:43:32.931485,5560000000,5565000000,1000000.00,20,-60.29,-58.51,-63.59,-66.78,-60.15
2024-12-31,13:43:32.931485,5570000000,5575000000,1000000.00,20,-77.10,-61.10,-58.36,-61.75,-78.08
2024-12-31,13:43:32.931485,5565000000,5570000000,1000000.00,20,-57.91,-55.65,-55.23,-55.88,-55.98
2024-12-31,13:43:32.931485,5575000000,5580000000,1000000.00,20,-58.05,-60.70,-64.31,-60.62,-60.62
2024-12-31,13:43:32.931485,5580000000,5585000000,1000000.00,20,-68.53,-58.27,-56.59,-54.04,-55.25
2024-12-31,13:43:32.931485,5590000000,5595000000,1000000.00,20,-56.59,-53.35,-53.91,-57.07,-59.11
2024-12-31,13:43:32.931485,5585000000,5590000000,1000000.00,20,-62.81,-59.65,-59.25,-58.71,-64.93
2024-12-31,13:43:32.931485,5595000000,5600000000,1000000.00,20,-53.40,-57.35,-66.87,-59.99,-55.64
2024-12-31,13:43:32.931485,5600000000,5605000000,1000000.00,20,-62.65,-68.08,-64.68,-63.86,-65.85
2024-12-31,13:43:32.931485,5610000000,5615000000,1000000.00,20,-59.06,-56.75,-62.35,-58.86,-66.38
2024-12-31,13:43:32.931485,5605000000,5610000000,1000000.00,20,-61.33,-63.30,-67.49,-69.43,-61.35
2024-12-31,13:43:32.931485,5615000000,5620000000,1000000.00,20,-55.24,-55.46,-63.24,-60.68,-61.79
2024-12-31,13:43:32.931485,5620000000,5625000000,1000000.00,20,-65.73,-66.09,-70.69,-60.07,-56.20
2024-12-31,13:43:32.931485,5630000000,5635000000,1000000.00,20,-57.52,-55.53,-55.75,-55.48,-56.35
2024-12-31,13:43:32.931485,5625000000,5630000000,1000000.00,20,-63.59,-59.16,-64.62,-62.47,-56.06
2024-12-31,13:43:32.931485,5635000000,5640000000,1000000.00,20,-58.43,-56.48,-58.08,-62.37,-59.18
2024-12-31,13:43:32.931485,5640000000,5645000000,1000000.00,20,-54.77,-60.59,-56.81,-55.32,-58.04
2024-12-31,13:43:32.931485,5650000000,5655000000,1000000.00,20,-60.74,-62.41,-62.80,-64.74,-75.32
2024-12-31,13:43:32.931485,5645000000,5650000000,1000000.00,20,-65.47,-63.96,-64.89,-61.60,-63.50
2024-12-31,13:43:32.931485,5655000000,5660000000,1000000.00,20,-73.17,-58.55,-55.33,-59.06,-63.79
2024-12-31,13:43:32.931485,5660000000,5665000000,1000000.00,20,-64.05,-60.58,-66.41,-70.45,-62.38
2024-12-31,13:43:32.931485,5670000000,5675000000,1000000.00,20,-64.51,-62.05,-60.52,-54.53,-54.45
2024-12-31,13:43:32.931485,5665000000,5670000000,1000000.00,20,-59.98,-58.63,-60.22,-56.65,-57.07
2024-12-31,13:43:32.931485,5675000000,5680000000,1000000.00,20,-60.05,-67.01,-72.09,-67.38,-62.16
2024-12-31,13:43:32.931485,5680000000,5685000000,1000000.00,20,-62.68,-63.54,-56.38,-57.61,-60.97
2024-12-31,13:43:32.931485,5690000000,5695000000,1000000.00,20,-69.13,-61.57,-58.71,-57.26,-63.24
2024-12-31,13:43:32.931485,5685000000,5690000000,1000000.00,20,-61.49,-65.42,-62.78,-57.40,-60.46
2024-12-31,13:43:32.931485,5695000000,5700000000,1000000.00,20,-66.10,-60.70,-61.33,-60.24,-61.44
2024-12-31,13:43:32.931485,5700000000,5705000000,1000000.00,20,-52.31,-59.10,-62.09,-59.87,-61.25
2024-12-31,13:43:32.931485,5710000000,5715000000,1000000.00,20,-54.87,-59.42,-59.98,-55.42,-58.72
2024-12-31,13:43:32.931485,5705000000,5710000000,1000000.00,20,-60.82,-60.83,-59.49,-63.08,-60.83
2024-12-31,13:43:32.931485,5715000000,5720000000,1000000.00,20,-61.28,-64.72,-56.51,-59.09,-51.77
2024-12-31,13:43:32.931485,5720000000,5725000000,1000000.00,20,-61.85,-57.41,-60.23,-63.92,-64.16
2024-12-31,13:43:32.931485,5730000000,5735000000,1000000.00,20,-59.44,-59.07,-57.36,-58.35,-58.47
2024-12-31,13:43:32.931485,5725000000,5730000000,1000000.00,20,-73.77,-61.64,-64.68,-53.36,-57.66
2024-12-31,13:43:32.931485,5735000000,5740000000,1000000.00,20,-59.81,-65.38,-56.42,-53.57,-57.02
2024-12-31,13:43:32.931485,5740000000,5745000000,1000000.00,20,-56.64,-52.02,-55.29,-59.68,-62.88
2024-12-31,13:43:32.931485,5750000000,5755000000,1000000.00,20,-55.71,-56.07,-62.05,-62.35,-58.50
2024-12-31,13:43:32.931485,5745000000,5750000000,1000000.00,20,-52.23,-53.01,-58.66,-60.23,-56.69
2024-12-31,13:43:32.931485,5755000000,5760000000,1000000.00,20,-56.68,-55.22,-56.82,-59.20,-63.53
2024-12-31,13:43:32.931485,5760000000,5765000000,1000000.00,20,-59.55,-59.84,-63.16,-65.69,-66.06
2024-12-31,13:43:32.931485,5770000000,5775000000,1000000.00,20,-57.85,-59.19,-62.70,-64.55,-57.47
2024-12-31,13:43:32.931485,5765000000,5770000000,1000000.00,20,-57.02,-59.28,-56.91,-61.12,-61.81
2024-12-31,13:43:32.931485,5775000000,5780000000,1000000.00,20,-55.48,-57.13,-63.59,-70.21,-61.39
2024-12-31,13:43:32.931485,5780000000,5785000000,1000000.00,20,-61.71,-75.61,-64.50,-60.32,-59.88
2024-12-31,13:43:32.931485,5790000000,5795000000,1000000.00,20,-61.56,-65.78,-57.17,-58.57,-60.94
2024-12-31,13:43:32.931485,5785000000,5790000000,1000000.00,20,-58.46,-63.53,-61.19,-57.48,-54.85
2024-12-31,13:43:32.931485,5795000000,5800000000,1000000.00,20,-64.71,-67.03,-68.77,-61.27,-56.96
2024-12-31,13:43:32.931485,5800000000,5805000000,1000000.00,20,-60.69,-68.38,-78.21,-61.00,-54.78
2024-12-31,13:43:32.931485,5810000000,5815000000,1000000.00,20,-57.29,-65.54,-62.55,-56.06,-53.12
2024-12-31,13:43:32.931485,5805000000,5810000000,1000000.00,20,-56.75,-52.89,-52.56,-62.04,-58.67
2024-12-31,13:43:32.931485,5815000000,5820000000,1000000.00,20,-58.55,-59.71,-76.13,-71.53,-60.81
2024-12-31,13:43:32.931485,5820000000,5825000000,1000000.00,20,-57.17,-60.18,-57.06,-59.87,-65.99
2024-12-31,13:43:32.931485,5830000000,5835000000,1000000.00,20,-64.73,-57.62,-54.03,-63.11,-58.63
2024-12-31,13:43:32.931485,5825000000,5830000000,1000000.00,20,-55.53,-56.83,-57.95,-56.74,-58.25
2024-12-31,13:43:32.931485,5835000000,5840000000,1000000.00,20,-60.71,-66.38,-57.57,-56.45,-61.32
2024-12-31,13:43:32.931485,5840000000,5845000000,1000000.00,20,-58.18,-61.18,-64.49,-63.10,-60.71
2024-12-31,13:43:32.931485,5850000000,5855000000,1000000.00,20,-62.84,-55.45,-57.37,-56.56,-54.40
2024-12-31,13:43:32.931485,5845000000,5850000000,1000000.00,20,-68.34,-58.83,-60.85,-66.50,-57.08
2024-12-31,13:43:32.931485,5855000000,5860000000,1000000.00,20,-63.55,-62.72,-64.10,-63.54,-66.49
2024-12-31,13:43:32.931485,5860000000,5865000000,1000000.00,20,-61.95,-60.83,-66.17,-64.52,-55.56
2024-12-31,13:43:32.931485,5870000000,5875000000,1000000.00,20,-56.51,-60.98,-60.82,-59.09,-56.66
2024-12-31,13:43:32.931485,5865000000,5870000000,1000000.00,20,-60.73,-58.14,-64.42,-53.88,-56.45
2024-12-31,13:43:32.931485,5875000000,5880000000,1000000.00,20,-56.96,-61.03,-69.54,-73.64,-67.98
2024-12-31,13:43:32.931485,5880000000,5885000000,1000000.00,20,-59.21,-68.78,-65.49,-58.35,-59.25
2024-12-31,13:43:32.931485,5890000000,5895000000,1000000.00,20,-57.55,-64.45,-74.36,-65.75,-59.98
2024-12-31,13:43:32.931485,5885000000,5890000000,1000000.00,20,-58.77,-58.00,-57.99,-57.40,-60.10
2024-12-31,13:43:32.931485,5895000000,5900000000,1000000.00,20,-63.24,-57.71,-52.75,-54.85,-64.74
2024-12-31,13:43:32.931485,5900000000,5905000000,1000000.00,20,-60.37,-65.06,-60.91,-66.59,-64.92
2024-12-31,13:43:32.931485,5910000000,5915000000,1000000.00,20,-59.08,-55.80,-62.07,-68.64,-75.84
2024-12-31,13:43:32.931485,5905000000,5910000000,1000000.00,20,-55.25,-55.64,-59.56,-64.70,-58.82
2024-12-31,13:43:32.931485,5915000000,5920000000,1000000.00,20,-58.15,-59.72,-57.23,-62.15,-61.64
2024-12-31,13:43:32.931485,5920000000,5925000000,1000000.00,20,-63.12,-70.18,-58.49,-58.00,-64.30
2024-12-31,13:43:32.931485,5930000000,5935000000,1000000.00,20,-59.14,-58.96,-61.80,-52.95,-52.02
2024-12-31,13:43:32.931485,5925000000,5930000000,1000000.00,20,-55.48,-56.92,-58.05,-68.00,-77.57
2024-12-31,13:43:32.931485,5935000000,5940000000,1000000.00,20,-53.77,-52.59,-56.68,-59.89,-66.54
2024-12-31,13:43:32.931485,5940000000,5945000000,1000000.00,20,-67.78,-57.95,-54.17,-53.83,-54.47
2024-12-31,13:43:32.931485,5950000000,5955000000,1000000.00,20,-59.23,-61.17,-64.19,-57.81,-54.21
2024-12-31,13:43:32.931485,5945000000,5950000000,1000000.00,20,-61.99,-65.99,-63.98,-68.75,-70.09
2024-12-31,13:43:32.931485,5955000000,5960000000,1000000.00,20,-62.82,-66.00,-60.42,-62.75,-60.80
2024-12-31,13:43:32.931485,5960000000,5965000000,1000000.00,20,-72.97,-62.96,-60.44,-57.17,-58.99
2024-12-31,13:43:32.931485,5970000000,5975000000,1000000.00,20,-52.55,-53.02,-57.23,-69.46,-59.09
2024-12-31,13:43:32.931485,5965000000,5970000000,1000000.00,20,-57.04,-57.56,-59.32,-58.40,-65.64
2024-12-31,13:43:32.931485,5975000000,5980000000,1000000.00,20,-62.69,-71.06,-60.58,-57.97,-63.00
2024-12-31,13:43:32.931485,5980000000,5985000000,1000000.00,20,-60.27,-63.22,-59.45,-53.03,-54.93
2024-12-31,13:43:32.931485,5990000000,5995000000,1000000.00,20,-63.18,-60.80,-66.02,-74.48,-62.58
2024-12-31,13:43:32.931485,5985000000,5990000000,1000000.00,20,-59.30,-57.29,-53.46,-51.67,-55.18
2024-12-31,13:43:32.931485,5995000000,6000000000,1000000.00,20,-69.46,-64.74,-62.72,-77.94,-58.62
2024-12-31,13:43:33.666484,0,5000000,1000000.00,20,-11.47,-23.49,-41.24,-58.10,-50.57
2024-12-31,13:43:33.666484,10000000,15000000,1000000.00,20,-62.28,-54.01,-51.69,-52.16,-46.66
2024-12-31,13:43:33.666484,5000000,10000000,1000000.00,20,-56.55,-57.59,-67.77,-62.33,-65.13
2024-12-31,13:43:33.666484,15000000,20000000,1000000.00,20,-63.48,-58.13,-57.47,-41.89,-29.80
2024-12-31,13:43:33.666484,20000000,25000000,1000000.00,20,-52.03,-56.66,-55.36,-56.12,-50.70
2024-12-31,13:43:33.666484,30000000,35000000,1000000.00,20,-50.38,-51.47,-51.13,-46.53,-50.63
2024-12-31,13:43:33.666484,25000000,30000000,1000000.00,20,-46.30,-48.72,-51.91,-57.26,-72.11
2024-12-31,13:43:33.666484,35000000,40000000,1000000.00,20,-40.70,-40.46,-42.92,-50.30,-47.56
2024-12-31,13:43:33.666484,40000000,45000000,1000000.00,20,-62.52,-44.15,-39.98,-38.26,-37.26
2024-12-31,13:43:33.666484,50000000,55000000,1000000.00,20,-52.68,-41.55,-38.61,-37.92,-37.97
2024-12-31,13:43:33.666484,45000000,50000000,1000000.00,20,-54.29,-54.26,-55.68,-62.15,-65.07
2024-12-31,13:43:33.666484,55000000,60000000,1000000.00,20,-47.42,-52.71,-63.06,-53.42,-49.75
2024-12-31,13:43:33.666484,60000000,65000000,1000000.00,20,-60.56,-51.88,-51.61,-54.81,-65.44
2024-12-31,13:43:33.666484,70000000,75000000,1000000.00,20,-61.48,-61.07,-56.78,-55.31,-56.87
2024-12-31,13:43:33.666484,65000000,70000000,1000000.00,20,-63.29,-66.96,-62.22,-62.40,-55.87
2024-12-31,13:43:33.666484,75000000,80000000,1000000.00,20,-57.13,-53.28,-60.61,-60.85,-54.09
2024-12-31,13:43:33.666484,80000000,85000000,1000000.00,20,-61.06,-60.91,-58.69,-55.94,-55.66
2024-12-31,13:43:33.666484,90000000,95000000,1000000.00,20,-61.76,-71.14,-69.49,-61.82,-60.30
2024-12-31,13:43:33.666484,85000000,90000000,1000000.00,20,-58.23,-59.11,-60.14,-55.22,-56.35
2024-12-31,13:43:33.666484,95000000,100000000,1000000.00,20,-59.02,-62.63,-72.56,-61.02,-54.00
2024-12-31,13:43:33.666484,100000000,105000000,1000000.00,20,-56.30,-61.96,-56.32,-59.64,-74.37
2024-12-31,13:43:33.666484,110000000,115000000,1000000.00,20,-62.11,-68.62,-61.84,-81.63,-58.85
2024-12-31,13:43:33.666484,105000000,110000000,1000000.00,20,-54.67,-61.93,-61.99,-65.11,-56.71
2024-12-31,13:43:33.666484,115000000,120000000,1000000.00,20,-59.85,-62.31,-53.69,-52.20,-57.82
2024-12-31,13:43:33.666484,120000000,125000000,1000000.00,20,-59.54,-59.34,-60.46,-61.19,-62.85
2024-12-31,13:43:33.666484,130000000,135000000,1000000.00,20,-61.17,-53.92,-53.94,-61.66,-64.98
2024-12-31,13:43:33.666484,125000000,130000000,1000000.00,20,-56.35,-62.06,-59.12,-55.99,-61.64
2024-12-31,13:43:33.666484,135000000,140000000,1000000.00,20,-57.20,-57.08,-58.55,-59.30,-66.03
2024-12-31,13:43:33.666484,140000000,145000000,1000000.00,20,-66.13,-62.43,-55.68,-57.46,-62.53
2024-12-31,13:43:33.666484,150000000,155000000,1000000.00,20,-59.16,-67.99,-56.13,-52.57,-55.36
2024-12-31,13:43:33.666484,145000000,150000000,1000000.00,20,-61.25,-65.28,-56.50,-57.09,-54.86
2024-12-31,13:43:33.666484,155000000,160000000,1000000.00,20,-62.06,-62.02,-58.53,-62.16,-63.11
2024-12-31,13:43:33.666484,160000000,165000000,1000000.00,20,-48.78,-54.43,-55.08,-68.64,-57.40
2024-12-31,13:43:33.666484,170000000,175000000,1000000.00,20,-52.34,-56.69,-55.67,-46.26,-47.60
2024-12-31,13:43:33.666484,165000000,170000000,1000000.00,20,-67.09,-53.57,-58.21,-59.70,-53.24
2024-12-31,13:43:33.666484,175000000,180000000,1000000.00,20,-45.23,-50.26,-54.57,-51.79,-49.66
2024-12-31,13:43:33.666484,180000000,185000000,1000000.00,20,-58.33,-55.90,-57.77,-62.38,-58.28
2024-12-31,13:43:33.666484,190000000,195000000,1000000.00,20,-68.10,-71.62,-61.65,-55.43,-52.52
2024-12-31,13:43:33.666484,185000000,190000000,1000000.00,20,-56.01,-57.82,-65.48,-59.71,-56.02
2024-12-31,13:43:33.666484,195000000,200000000,1000000.00,20,-60.47,-50.93,-49.71,-54.47,-55.25
2024-12-31,13:43:33.666484,200000000,205000000,1000000.00,20,-54.43,-65.23,-59.24,-55.84,-53.31
2024-12-31,13:43:33.666484,210000000,215000000,1000000.00,20,-57.86,-61.78,-60.42,-63.00,-61.64
2024-12-31,13:43:33.666484,205000000,210000000,1000000.00,20,-55.42,-64.39,-53.33,-53.64,-54.94
2024-12-31,13:43:33.666484,215000000,220000000,1000000.00,20,-64.23,-66.16,-62.06,-66.46,-60.99
2024-12-31,13:43:33.666484,220000000,225000000,1000000.00,20,-52.60,-58.04,-55.68,-56.42,-69.04
2024-12-31,13:43:33.666484,230000000,235000000,1000000.00,20,-74.28,-79.45,-64.35,-62.24,-65.20
2024-12-31,13:43:33.666484,225000000,230000000,1000000.00,20,-61.53,-59.81,-62.06,-64.66,-58.30
2024-12-31,13:43:33.666484,235000000,240000000,1000000.00,20,-58.22,-59.87,-72.04,-67.39,-54.36
2024-12-31,13:43:33.666484,240000000,245000000,1000000.00,20,-52.93,-55.53,-70.66,-53.61,-49.81
2024-12-31,13:43:33.666484,250000000,255000000,1000000.00,20,-62.71,-74.81,-56.68,-55.12,-56.09
2024-12-31,13:43:33.666484,245000000,250000000,1000000.00,20,-54.58,-64.74,-56.35,-61.75,-59.72
2024-12-31,13:43:33.666484,255000000,260000000,1000000.00,20,-62.69,-71.79,-59.17,-53.26,-53.20
2024-12-31,13:43:33.666484,260000000,265000000,1000000.00,20,-55.51,-53.28,-55.21,-57.83,-58.80
2024-12-31,13:43:33.666484,270000000,275000000,1000000.00,20,-71.34,-53.78,-51.16,-53.26,-58.38
2024-12-31,13:43:33.666484,265000000,270000000,1000000.00,20,-61.17,-58.59,-54.73,-55.42,-60.93
2024-12-31,13:43:33.666484,275000000,280000000,1000000.00,20,-58.82,-61.82,-69.25,-64.08,-61.97
2024-12-31,13:43:33.666484,280000000,285000000,1000000.00,20,-61.05,-68.78,-62.28,-73.48,-63.52
2024-12-31,13:43:33.666484,290000000,295000000,1000000.00,20,-58.31,-62.78,-62.64,-64.01,-59.74
2024-12-31,13:43:33.666484,285000000,290000000,1000000.00,20,-58.73,-58.39,-66.21,-57.39,-57.45
2024-12-31,13:43:33.666484,295000000,300000000,1000000.00,20,-65.59,-64.28,-58.74,-61.35,-58.59
2024-12-31,13:43:33.666484,300000000,305000000,1000000.00,20,-61.07,-60.69,-59.19,-62.69,-60.17
2024-12-31,13:43:33.666484,310000000,315000000,1000000.00,20,-64.74,-59.53,-60.78,-65.63,-68.35
2024-12-31,13:43:33.666484,305000000,310000000,1000000.00,20,-58.02,-50.70,-51.49,-58.48,-66.50
2024-12-31,13:43:33.666484,315000000,320000000,1000000.00,20,-57.89,-55.82,-58.78,-69.53,-81.90
2024-12-31,13:43:33.666484,320000000,325000000,1000000.00,20,-63.43,-66.78,-63.11,-57.59,-55.70
2024-12-31,13:43:33.666484,330000000,335000000,1000000.00,20,-70.86,-63.74,-58.03,-59.96,-57.73
2024-12-31,13:43:33.666484,325000000,330000000,1000000.00,20,-62.14,-67.88,-61.03,-55.21,-58.56
2024-12-31,13:43:33.666484,335000000,340000000,1000000.00,20,-59.28,-62.24,-66.59,-67.10,-63.37
2024-12-31,13:43:33.666484,340000000,345000000,1000000.00,20,-63.78,-56.76,-58.65,-61.41,-53.68
2024-12-31,13:43:33.666484,350000000,355000000,1000000.00,20,-64.42,-65.40,-65.11,-59.50,-57.34
2024-12-31,13:43:33.666484,345000000,350000000,1000000.00,20,-57.34,-64.77,-57.38,-55.24,-64.81
2024-12-31,13:43:33.666484,355000000,360000000,1000000.00,20,-61.26,-61.97,-58.08,-62.21,-79.70
2024-12-31,13:43:33.666484,360000000,365000000,1000000.00,20,-63.95,-59.46,-67.56,-69.56,-61.90
2024-12-31,13:43:33.666484,370000000,375000000,1000000.00,20,-62.37,-62.10,-69.40,-66.37,-61.83
2024-12-31,13:43:33.666484,365000000,370000000,1000000.00,20,-65.96,-56.52,-56.20,-82.65,-61.61
2024-12-31,13:43:33.666484,375000000,380000000,1000000.00,20,-63.81,-65.59,-61.13,-58.93,-60.67
2024-12-31,13:43:33.666484,380000000,385000000,1000000.00,20,-54.56,-53.22,-55.45,-59.20,-69.54
2024-12-31,13:43:33.666484,390000000,395000000,1000000.00,20,-56.84,-58.77,-57.79,-57.56,-57.34
2024-12-31,13:43:33.666484,385000000,390000000,1000000.00,20,-64.65,-64.84,-78.68,-63.88,-63.84
2024-12-31,13:43:33.666484,395000000,400000000,1000000.00,20,-55.94,-53.88,-56.19,-60.38,-56.16
2024-12-31,13:43:33.666484,400000000,405000000,1000000.00,20,-62.10,-64.79,-67.20,-59.77,-59.28
